797, 1820, 2391, 1690.503662
798, 1821, 2394, 1691.808594
799, 1822, 2397, 1693.110474
800, 1823, 2400, 1694.409424
801, 1824, 2403, 1695.705322
802, 1825, 2406, 1696.998291
803, 1826, 2409, 1698.288330
804, 1827, 2412, 1699.575439
805, 1828, 2415, 1700.859741
806, 1829, 2418, 1702.141235
807, 1830, 2421, 1703.419800
808, 1831, 2424, 1704.695557
809, 1832, 2427, 1705.968506
810, 1833, 2430, 1707.238770
811, 1834, 2433, 1708.506348
812, 1835, 2436, 1709.771240
813, 1836, 2439, 1711.033569
814, 1837, 2442, 1712.293213
815, 1838, 2445, 1713.550293
816, 1839, 2448, 1714.804810
817, 1840, 2451, 1716.056763
818, 1841, 2454, 1717.306274
819, 1842, 2457, 1718.553223
820, 1843, 2460, 1719.797607
821, 1844, 2463, 1721.039551
822, 1845, 2466, 1722.279175
823, 1846, 2469, 1723.516357
824, 1847, 2472, 1724.751221
825, 1848, 2475, 1725.983765
826, 1849, 2478, 1727.213989
827, 1850, 2481, 1728.441895
828, 1851, 2484, 1729.667480
829, 1852, 2487, 1730.890869
830, 1853, 2490, 1732.112061
831, 1854, 2493, 1733.331055
832, 1855, 2496, 1734.547729
833, 1856, 2499, 1735.762207
834, 1857, 2502, 1736.974487
835, 1858, 2505, 1738.184692
836, 1859, 2508, 1739.392822
837, 1860, 2511, 1740.598877
838, 1861, 2514, 1741.802856
839, 1862, 2517, 1743.004883
840, 1863, 2520, 1744.204834
841, 1864, 2523, 1745.402832
842, 1865, 2526, 1746.598877
843, 1866, 2529, 1747.792969
844, 1867, 2532, 1748.985107
845, 1868, 2535, 1750.175171
846, 1869, 2538, 1751.363403
847, 1870, 2541, 1752.549683
848, 1871, 2544, 1753.734131
849, 1872, 2547, 1754.916748
850, 1873, 2550, 1756.097534
851, 1874, 2553, 1757.276611
852, 1875, 2556, 1758.453857
853, 1876, 2559, 1759.629395
854, 1877, 2562, 1760.803101
855, 1878, 2565, 1761.975098
856, 1879, 2568, 1763.145386
857, 1880, 2571, 1764.313843
858, 1881, 2574, 1765.480713
859, 1882, 2577, 1766.645874
860, 1883, 2580, 1767.809448
861, 1884, 2583, 1768.971313
862, 1885, 2586, 1770.131592
863, 1886, 2589, 1771.290283
864, 1887, 2592, 1772.447388
865, 1888, 2595, 1773.602905
866, 1889, 2598, 1774.756958
867, 1890, 2601, 1775.909424
868, 1891, 2604, 1777.060425
869, 1892, 2607, 1778.209717
870, 1893, 2610, 1779.357544
871, 1894, 2613, 1780.503906
872, 1895, 2616, 1781.648804
873, 1896, 2619, 1782.792236
874, 1897, 2622, 1783.934326
875, 1898, 2625, 1785.074951
876, 1899, 2628, 1786.214233
877, 1900, 2631, 1787.352051
878, 1901, 2634, 1788.488525
879, 1902, 2637, 1789.623657
880, 1903, 2640, 1790.757446
881, 1904, 2643, 1791.889893
882, 1905, 2646, 1793.020996
883, 1906, 2649, 1794.150757
884, 1907, 2652, 1795.279175
885, 1908, 2655, 1796.406372
886, 1909, 2658, 1797.532349
887, 1910, 2661, 1798.656982
888, 1911, 2664, 1799.780396
889, 1912, 2667, 1800.902588
890, 1913, 2670, 1802.023560
891, 1914, 2673, 1803.143311
892, 1915, 2676, 1804.261963
893, 1916, 2679, 1805.379395
894, 1917, 2682, 1806.495483
895, 1918, 2685, 1807.610474
896, 1919, 2688, 1808.724365
897, 1920, 2691, 1809.837036
898, 1921, 2694, 1810.948608
899, 1922, 2697, 1812.059082
900, 1923, 2700, 1813.168457
901, 1924, 2703, 1814.276733
902, 1925, 2706, 1815.384033
